fact_id,source_id,status,claim,source_url,appears_in,tested_by,supporting_quote,checked_by,checked_at,notes,pre_check,fact_check,fact_check_evidence,weak_evidence
"fact.human_body.galen_animals","source.brit_galen","unverified","Galen, a Greek physician in the Roman Empire (129 to about 216 CE), learned anatomy by dissecting animals such as apes and pigs, because dissecting human bodies was taboo.","https://www.britannica.com/biography/Galen","L9 card.human_body.009.c1; L27 card.human_body.027.c1","L9 question.human_body.009.q2","","","","","","corroborated","Britannica and The Conversation: Roman custom barred Galen from human dissection, so he used pigs, apes and other animals. (https://www.britannica.com/biography/Galen https://theconversation.com/the-man-who-revolutionized-our-knowledge-of-the-human-body-35819)",""
"fact.human_body.galen_animals","source.conversation_vesalius","unverified","Galen, a Greek physician in the Roman Empire (129 to about 216 CE), learned anatomy by dissecting animals such as apes and pigs, because dissecting human bodies was taboo.","https://theconversation.com/the-man-who-revolutionized-our-knowledge-of-the-human-body-35819","L9 card.human_body.009.c1; L27 card.human_body.027.c1","L9 question.human_body.009.q2","","","","","","corroborated","Britannica and The Conversation: Roman custom barred Galen from human dissection, so he used pigs, apes and other animals. (https://www.britannica.com/biography/Galen https://theconversation.com/the-man-who-revolutionized-our-knowledge-of-the-human-body-35819)",""
"fact.human_body.galen_long_authority","source.brit_vesalius","unverified","Galen's books on anatomy were still treated as authoritative in medical education in the 1500s, more than a thousand years after he wrote them.","https://www.britannica.com/biography/Andreas-Vesalius","L9 card.human_body.009.c1","L9 question.human_body.009.q2","","","","","","corroborated","Christopher Roosen and The Conversation describe Vesalius overturning some 1,300 years of Galenic anatomy. (https://www.christopherroosen.com/blog/2019/8/26/1300-years-of-entrenched-anatomical-thinking-habit-versus-creativity https://theconversation.com/the-man-who-revolutionized-our-knowledge-of-the-human-body-35819)",""
"fact.human_body.galen_long_authority","source.brit_galen","unverified","Galen's books on anatomy were still treated as authoritative in medical education in the 1500s, more than a thousand years after he wrote them.","https://www.britannica.com/biography/Galen","L9 card.human_body.009.c1","L9 question.human_body.009.q2","","","","","","corroborated","Christopher Roosen and The Conversation describe Vesalius overturning some 1,300 years of Galenic anatomy. (https://www.christopherroosen.com/blog/2019/8/26/1300-years-of-entrenched-anatomical-thinking-habit-versus-creativity https://theconversation.com/the-man-who-revolutionized-our-knowledge-of-the-human-body-35819)",""
"fact.human_body.vesalius_fabrica","source.brit_vesalius","unverified","In 1543 Andreas Vesalius published On the Structure of the Human Body (De humani corporis fabrica), based on human dissections he did himself; it was more accurate than any earlier description.","https://www.britannica.com/biography/Andreas-Vesalius","L9 card.human_body.009.c2; L9 card.human_body.009.c3","L9 question.human_body.009.q1; L9 question.human_body.009.q2; L96 question.human_body.096.q3","","","","","","corroborated","The Conversation: Vesalius's Fabrica of 1543 was based on his own dissection of human bodies. (https://theconversation.com/the-man-who-revolutionized-our-knowledge-of-the-human-body-35819)","one-page"
"fact.human_body.vesalius_jaw","source.conversation_vesalius","unverified","Galen said the human lower jaw is made of two bones, which is true of a dog; Vesalius showed that the human jaw is a single bone.","https://theconversation.com/the-man-who-revolutionized-our-knowledge-of-the-human-body-35819","L9 card.human_body.009.c2","L9 question.human_body.009.q1; L9 question.human_body.009.q2; L96 question.human_body.096.q3","","","","","","corroborated","Edward Worth Library and other histories: Vesalius showed the human mandible is one bone, correcting Galen, who had followed animal anatomy. (https://anatomy.edwardworthlibrary.ie/vesalius/ https://en.wikipedia.org/wiki/Andreas_Vesalius)",""
"fact.human_body.hooke_cell_1665","source.openstax_bio_studying_cells","unverified","In his 1665 book Micrographia, Robert Hooke coined the word ""cell"" for the box-like structures he saw in cork through a lens.","https://openstax.org/books/biology-2e/pages/4-1-studying-cells","L9 card.human_body.009.c3","L10 question.human_body.010.q5; L97 question.human_body.097.q3","","","","","","corroborated","Britannica and OpenStax agree Hooke introduced the term cell in 1665 after viewing cork. (https://www.britannica.com/science/cell-theory https://openstax.org/books/biology-2e/pages/4-1-studying-cells)",""
"fact.human_body.hooke_cell_1665","source.brit_cell_theory","unverified","In his 1665 book Micrographia, Robert Hooke coined the word ""cell"" for the box-like structures he saw in cork through a lens.","https://www.britannica.com/science/cell-theory","L9 card.human_body.009.c3","L10 question.human_body.010.q5; L97 question.human_body.097.q3","","","","","","corroborated","Britannica and OpenStax agree Hooke introduced the term cell in 1665 after viewing cork. (https://www.britannica.com/science/cell-theory https://openstax.org/books/biology-2e/pages/4-1-studying-cells)",""
"fact.human_body.leeuwenhoek_bacteria","source.brit_leeuwenhoek","unverified","Antonie van Leeuwenhoek was the first to see bacteria; in 1683 he described ""little animalcules"" in the plaque from his own teeth.","https://www.britannica.com/biography/Antonie-van-Leeuwenhoek","L9 card.human_body.009.c3; L9 card.human_body.009.c4; L42 card.human_body.042.c4; L72 card.human_body.072.c3; L97 card.human_body.097.c3","L9 question.human_body.009.q3; L10 question.human_body.010.q5; L42 question.human_body.042.q3; L72 question.human_body.072.q3; L97 question.human_body.097.q3","","","","","","corroborated","Royal Society and PMC histories: his 17 September 1683 letter described moving animalcules in plaque from his own teeth, the first undisputed description of bacteria. (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10756362/ https://www.britannica.com/biography/Antonie-van-Leeuwenhoek)",""
"fact.human_body.leeuwenhoek_bacteria","source.pmc_leeuwenhoek_fleas","unverified","Antonie van Leeuwenhoek was the first to see bacteria; in 1683 he described ""little animalcules"" in the plaque from his own teeth.","https://pmc.ncbi.nlm.nih.gov/articles/PMC10458164/","L9 card.human_body.009.c3; L9 card.human_body.009.c4; L42 card.human_body.042.c4; L72 card.human_body.072.c3; L97 card.human_body.097.c3","L9 question.human_body.009.q3; L10 question.human_body.010.q5; L42 question.human_body.042.q3; L72 question.human_body.072.q3; L97 question.human_body.097.q3","","","","","","corroborated","Royal Society and PMC histories: his 17 September 1683 letter described moving animalcules in plaque from his own teeth, the first undisputed description of bacteria. (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10756362/ https://www.britannica.com/biography/Antonie-van-Leeuwenhoek)",""
"fact.human_body.leeuwenhoek_lenses","source.brit_leeuwenhoek","unverified","Leeuwenhoek made microscopes with a single lens he ground himself, magnifying up to about 300 times.","https://www.britannica.com/biography/Antonie-van-Leeuwenhoek","L9 card.human_body.009.c4","L9 question.human_body.009.q3; L42 question.human_body.042.q3; L72 question.human_body.072.q3","","","","","","corroborated","Phys.org (2018) and a PMC biography: Leeuwenhoek ground his own thin single lenses and reached magnifications of about 270 times. (https://phys.org/news/2018-03-mystery-superior-leeuwenhoek-microscope-years.html https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10458164/)",""
"fact.human_body.cell_theory_1830s","source.openstax_bio_studying_cells","unverified","By the late 1830s, Matthias Schleiden and Theodor Schwann proposed cell theory: all living things are made of cells, and the cell is the basic unit of life.","https://openstax.org/books/biology-2e/pages/4-1-studying-cells","L9 card.human_body.009.c3","L10 question.human_body.010.q5; L97 question.human_body.097.q3","","","","","","corroborated","Britannica: Schleiden (1838) and Schwann (1839) declared cells the elementary particles of plants and animals; OpenStax gives the same. (https://www.britannica.com/science/cell-theory https://openstax.org/books/biology-2e/pages/4-1-studying-cells)",""
"fact.human_body.cell_theory_1830s","source.brit_cell_theory","unverified","By the late 1830s, Matthias Schleiden and Theodor Schwann proposed cell theory: all living things are made of cells, and the cell is the basic unit of life.","https://www.britannica.com/science/cell-theory","L9 card.human_body.009.c3","L10 question.human_body.010.q5; L97 question.human_body.097.q3","","","","","","corroborated","Britannica: Schleiden (1838) and Schwann (1839) declared cells the elementary particles of plants and animals; OpenStax gives the same. (https://www.britannica.com/science/cell-theory https://openstax.org/books/biology-2e/pages/4-1-studying-cells)",""
"fact.human_body.turnover_daily","source.natmed_cell_turnover_2021","unverified","A 2021 estimate by Ron Sender and Ron Milo found that about 330 billion cells, roughly 1 percent of the body's cells, are replaced every day.","https://www.nature.com/articles/s41591-020-01182-9","L10 card.human_body.010.c3; L65 card.human_body.065.c4; L85 card.human_body.085.c3","L10 question.human_body.010.q1; L12 question.human_body.012.q3; L65 question.human_body.065.q3; L85 question.human_body.085.q3","","","","","","corroborated","Scientific American: about 330 billion cells are replaced daily, equivalent to about 1 percent of all our cells. (https://www.scientificamerican.com/article/our-bodies-replace-billions-of-cells-every-day/)","one-page"
"fact.human_body.turnover_daily","source.weizmann_cell_replacement","unverified","A 2021 estimate by Ron Sender and Ron Milo found that about 330 billion cells, roughly 1 percent of the body's cells, are replaced every day.","https://wis-wander.weizmann.ac.il/life-sciences/cell-replacement-numbers","L10 card.human_body.010.c3; L65 card.human_body.065.c4; L85 card.human_body.085.c3","L10 question.human_body.010.q1; L12 question.human_body.012.q3; L65 question.human_body.065.q3; L85 question.human_body.085.q3","","","","","","corroborated","Scientific American: about 330 billion cells are replaced daily, equivalent to about 1 percent of all our cells. (https://www.scientificamerican.com/article/our-bodies-replace-billions-of-cells-every-day/)","one-page"
"fact.human_body.turnover_per_second","source.natmed_cell_turnover_2021","unverified","Replacing about 330 billion cells a day works out to about 3.8 million new cells every second.","https://www.nature.com/articles/s41591-020-01182-9","L10 card.human_body.010.c1; L10 card.human_body.010.c3","L10 question.human_body.010.q1; L12 question.human_body.012.q3; L65 question.human_body.065.q3; L85 question.human_body.085.q3","","","","","","corroborated","Arithmetic: 330,000,000,000 divided by 86,400 seconds is about 3.82 million per second; the daily figure is confirmed by Scientific American. (https://www.scientificamerican.com/article/our-bodies-replace-billions-of-cells-every-day/)","one-page"
"fact.human_body.turnover_blood","source.natmed_cell_turnover_2021","unverified","About 90 percent of the cells replaced each day, by number, are blood cells.","https://www.nature.com/articles/s41591-020-01182-9","L10 card.human_body.010.c3; L12 card.human_body.012.c4","L10 question.human_body.010.q1; L12 question.human_body.012.q3; L65 question.human_body.065.q3; L85 question.human_body.085.q3","","","","","","corroborated","Scientific American and UVA summary of the study: blood cells dominate daily turnover, close to 90 percent by number. (https://www.scientificamerican.com/article/our-bodies-replace-billions-of-cells-every-day/ https://news.med.virginia.edu/mindfulness/2021/09/27/the-distribution-of-cellular-turnover-in-the-human-body/)",""
"fact.human_body.turnover_blood","source.weizmann_cell_replacement","unverified","About 90 percent of the cells replaced each day, by number, are blood cells.","https://wis-wander.weizmann.ac.il/life-sciences/cell-replacement-numbers","L10 card.human_body.010.c3; L12 card.human_body.012.c4","L10 question.human_body.010.q1; L12 question.human_body.012.q3; L65 question.human_body.065.q3; L85 question.human_body.085.q3","","","","","","corroborated","Scientific American and UVA summary of the study: blood cells dominate daily turnover, close to 90 percent by number. (https://www.scientificamerican.com/article/our-bodies-replace-billions-of-cells-every-day/ https://news.med.virginia.edu/mindfulness/2021/09/27/the-distribution-of-cellular-turnover-in-the-human-body/)",""
"fact.human_body.cell_from_cell","source.openstax_bio_studying_cells","unverified","New cells arise from existing cells, one of the principles of cell theory.","https://openstax.org/books/biology-2e/pages/4-1-studying-cells","L10 card.human_body.010.c4; L45 card.human_body.045.c4","L10 question.human_body.010.q2; L45 question.human_body.045.q3","","","","","","corroborated","Britannica's cell theory article credits Virchow with establishing that cells arise from preexisting cells. (https://www.britannica.com/science/cell-theory)","one-page"
"fact.human_body.dna_copy_division","source.medlineplus_dna","unverified","When a cell divides, each new cell needs an exact copy of the old cell's DNA, and each of DNA's two strands serves as a pattern for the copy.","https://medlineplus.gov/genetics/understanding/basics/dna/","L10 card.human_body.010.c4","L10 question.human_body.010.q2; L45 question.human_body.045.q3","","","","","","corroborated","NHGRI glossary: before a cell divides it copies its entire genome so each daughter cell gets a complete copy, with each strand serving as a template. (https://www.genome.gov/genetics-glossary/DNA-Replication)","one-page"
"fact.human_body.skeleton_206_adult","source.openstax_ap_skeleton_divisions","unverified","The adult human skeleton has 206 bones.","https://openstax.org/books/anatomy-and-physiology-2e/pages/7-1-divisions-of-the-skeletal-system","L11 card.human_body.011.c2; L11 card.human_body.011.c3; L19 card.human_body.019.c1; L19 card.human_body.019.c2","L11 question.human_body.011.q1; L11 question.human_body.011.q3; L13 question.human_body.013.q3; L19 question.human_body.019.q3; L20 question.human_body.020.q3","","","","","","corroborated","Cleveland Clinic: ""most adults have 206"" bones; SEER Training lists 80 axial plus 126 appendicular bones. (https://health.clevelandclinic.org/how-many-bones-does-a-baby-have https://training.seer.cancer.gov/anatomy/skeletal/divisions/axial.html)",""
"fact.human_body.skeleton_206_adult","source.statpearls_bone_physiology","unverified","The adult human skeleton has 206 bones.","https://www.ncbi.nlm.nih.gov/books/NBK441968/","L11 card.human_body.011.c2; L11 card.human_body.011.c3; L19 card.human_body.019.c1; L19 card.human_body.019.c2","L11 question.human_body.011.q1; L11 question.human_body.011.q3; L13 question.human_body.013.q3; L19 question.human_body.019.q3; L20 question.human_body.020.q3","","","","","","corroborated","Cleveland Clinic: ""most adults have 206"" bones; SEER Training lists 80 axial plus 126 appendicular bones. (https://health.clevelandclinic.org/how-many-bones-does-a-baby-have https://training.seer.cancer.gov/anatomy/skeletal/divisions/axial.html)",""
"fact.human_body.skeleton_hands_feet_106","source.openstax_ap_upper_limb","unverified","Each hand has 27 bones (8 carpals, 5 metacarpals, 14 phalanges) and each foot has 26 (7 tarsals, 5 metatarsals, 14 phalanges), so the hands and feet hold 106 of the adult's 206 bones, leaving 100 for the rest of the skeleton.","https://openstax.org/books/anatomy-and-physiology-2e/pages/8-2-bones-of-the-upper-limb","L11 card.human_body.011.c1; L11 card.human_body.011.c2","L11 question.human_body.011.q1; L19 question.human_body.019.q3; L20 question.human_body.020.q3","","","","","","corroborated","Biology Insights and Scicentric both state the hands and feet hold 106 bones, more than half of the 206, with 27 per hand and 26 per foot. (https://biologyinsights.com/how-many-bones-are-in-your-hands-and-feet/ https://scicentric.org/bones-in-hands-and-feet-count)",""
"fact.human_body.skeleton_hands_feet_106","source.openstax_ap_lower_limb","unverified","Each hand has 27 bones (8 carpals, 5 metacarpals, 14 phalanges) and each foot has 26 (7 tarsals, 5 metatarsals, 14 phalanges), so the hands and feet hold 106 of the adult's 206 bones, leaving 100 for the rest of the skeleton.","https://openstax.org/books/anatomy-and-physiology-2e/pages/8-4-bones-of-the-lower-limb","L11 card.human_body.011.c1; L11 card.human_body.011.c2","L11 question.human_body.011.q1; L19 question.human_body.019.q3; L20 question.human_body.020.q3","","","","","","corroborated","Biology Insights and Scicentric both state the hands and feet hold 106 bones, more than half of the 206, with 27 per hand and 26 per foot. (https://biologyinsights.com/how-many-bones-are-in-your-hands-and-feet/ https://scicentric.org/bones-in-hands-and-feet-count)",""
"fact.human_body.skeleton_axial_appendicular","source.openstax_ap_skeleton_divisions","unverified","The axial skeleton (80 bones: skull, spine and rib cage) protects the brain, spinal cord, heart and lungs; the appendicular skeleton (126 bones) is the limbs plus the bones that attach them to the axial skeleton.","https://openstax.org/books/anatomy-and-physiology-2e/pages/7-1-divisions-of-the-skeletal-system","L11 card.human_body.011.c3","L11 question.human_body.011.q3; L13 question.human_body.013.q3","","","","","","corroborated","SEER Training titles the axial skeleton ""80 bones""; Lumen/Oregon State A&P texts give 126 appendicular bones including the limb girdles. (https://training.seer.cancer.gov/anatomy/skeletal/divisions/axial.html https://courses.lumenlearning.com/suny-ap1/chapter/divisions-of-the-skeletal-system/)",""
"fact.human_body.skeleton_functions","source.openstax_ap_skeletal_functions","unverified","The skeleton supports the body, lets it move by giving muscles attachment points, protects internal organs, produces blood cells in red marrow, and stores minerals (especially calcium and phosphorus) and fat.","https://openstax.org/books/anatomy-and-physiology-2e/pages/6-1-the-functions-of-the-skeletal-system","L11 card.human_body.011.c4","L11 question.human_body.011.q2","","","","","","corroborated","StatPearls ""Physiology, Bone"": bone provides structural support, facilitates movement, protects vital organs, regulates mineral balance and hosts hematopoiesis in the marrow. (https://pubmed.ncbi.nlm.nih.gov/28722997/)","one-page"
"fact.human_body.skeleton_calcium_99","source.brit_bone","unverified","About 99 percent of the body's calcium is held in the bones (and teeth).","https://www.britannica.com/science/bone-anatomy","L11 card.human_body.011.c4","L11 question.human_body.011.q2","","","","","","corroborated","NIH Office of Dietary Supplements calcium fact sheet and the Linus Pauling Institute put about 99 percent of body calcium in bones and teeth. (https://ods.od.nih.gov/factsheets/Calcium-HealthProfessional/ https://lpi.oregonstate.edu/mic/minerals/calcium)",""
"fact.human_body.bone_living_tissue","source.statpearls_bone_physiology","unverified","Bone is a living, metabolically active connective tissue made of bone cells in a mineralized matrix.","https://www.ncbi.nlm.nih.gov/books/NBK441968/","L12 card.human_body.012.c1","","","","","","","corroborated","NIAMS ""What Is Bone?"": bone is living tissue containing living cells that control bone remodeling. (https://www.niams.nih.gov/health-topics/what-bone)","one-page"
"fact.human_body.bone_living_tissue","source.openstax_ap_bone_structure","unverified","Bone is a living, metabolically active connective tissue made of bone cells in a mineralized matrix.","https://openstax.org/books/anatomy-and-physiology-2e/pages/6-3-bone-structure","L12 card.human_body.012.c1","","","","","","","corroborated","NIAMS ""What Is Bone?"": bone is living tissue containing living cells that control bone remodeling. (https://www.niams.nih.gov/health-topics/what-bone)","one-page"
"fact.human_body.bone_collagen_mineral","source.openstax_ap_bone_structure","unverified","Bone's two main materials are collagen, whose fibers make it flexible rather than brittle, and calcium phosphate crystals (hydroxyapatite), which make it hard and strong.","https://openstax.org/books/anatomy-and-physiology-2e/pages/6-3-bone-structure","L12 card.human_body.012.c2; L17 card.human_body.017.c3","L12 question.human_body.012.q2","","","","","","corroborated","NIAMS: collagen provides a framework for mineral, mainly calcium phosphate; the mineral makes bone hard and strong while the collagen provides flexibility. (https://www.niams.nih.gov/health-topics/what-bone)","one-page"
"fact.human_body.bone_collagen_mineral","source.brit_bone","unverified","Bone's two main materials are collagen, whose fibers make it flexible rather than brittle, and calcium phosphate crystals (hydroxyapatite), which make it hard and strong.","https://www.britannica.com/science/bone-anatomy","L12 card.human_body.012.c2; L17 card.human_body.017.c3","L12 question.human_body.012.q2","","","","","","corroborated","NIAMS: collagen provides a framework for mineral, mainly calcium phosphate; the mineral makes bone hard and strong while the collagen provides flexibility. (https://www.niams.nih.gov/health-topics/what-bone)","one-page"
"fact.human_body.bone_compact_spongy","source.openstax_ap_bone_structure","unverified","Compact bone is the denser, stronger bone tissue on the outside; spongy bone inside is a lattice of thin struts called trabeculae with open spaces, and the struts form along lines of stress.","https://openstax.org/books/anatomy-and-physiology-2e/pages/6-3-bone-structure","L12 card.human_body.012.c3","L12 question.human_body.012.q1; L14 question.human_body.014.q3","","","","","","corroborated","Visible Body and UEN Pressbooks: compact bone is the dense outer layer; spongy bone is a lattice of trabeculae with marrow-filled spaces. (https://www.visiblebody.com/blog/3d-skeletal-system-compact-bone-spongy-bone-and-osteons https://uen.pressbooks.pub/anatomyphysiology/chapter/compact-bone-and-spongy-bone/)",""
"fact.human_body.bone_red_marrow","source.openstax_ap_skeletal_functions","unverified","Red marrow fills spaces in some spongy bone, for example in the hip and thigh bones, and makes the blood cells: red blood cells that carry oxygen, white blood cells that fight infection and platelets that help blood clot.","https://openstax.org/books/anatomy-and-physiology-2e/pages/6-1-the-functions-of-the-skeletal-system","L12 card.human_body.012.c1; L12 card.human_body.012.c4","L12 question.human_body.012.q3","","","","","","corroborated","OpenStax 6.1 (red marrow is where red cells, white cells and platelets are made) and MedlinePlus (marrow in hip and thigh bones makes all three) agree; Visible Body places red marrow in spongy bone. (https://medlineplus.gov/bonemarrowdiseases.html https://www.visiblebody.com/blog/3d-skeletal-system-compact-bone-spongy-bone-and-osteons)",""
"fact.human_body.bone_red_marrow","source.openstax_ap_bone_structure","unverified","Red marrow fills spaces in some spongy bone, for example in the hip and thigh bones, and makes the blood cells: red blood cells that carry oxygen, white blood cells that fight infection and platelets that help blood clot.","https://openstax.org/books/anatomy-and-physiology-2e/pages/6-3-bone-structure","L12 card.human_body.012.c1; L12 card.human_body.012.c4","L12 question.human_body.012.q3","","","","","","corroborated","OpenStax 6.1 (red marrow is where red cells, white cells and platelets are made) and MedlinePlus (marrow in hip and thigh bones makes all three) agree; Visible Body places red marrow in spongy bone. (https://medlineplus.gov/bonemarrowdiseases.html https://www.visiblebody.com/blog/3d-skeletal-system-compact-bone-spongy-bone-and-osteons)",""
"fact.human_body.bone_red_marrow","source.medlineplus_bone_marrow","unverified","Red marrow fills spaces in some spongy bone, for example in the hip and thigh bones, and makes the blood cells: red blood cells that carry oxygen, white blood cells that fight infection and platelets that help blood clot.","https://medlineplus.gov/bonemarrowdiseases.html","L12 card.human_body.012.c1; L12 card.human_body.012.c4","L12 question.human_body.012.q3","","","","","","corroborated","OpenStax 6.1 (red marrow is where red cells, white cells and platelets are made) and MedlinePlus (marrow in hip and thigh bones makes all three) agree; Visible Body places red marrow in spongy bone. (https://medlineplus.gov/bonemarrowdiseases.html https://www.visiblebody.com/blog/3d-skeletal-system-compact-bone-spongy-bone-and-osteons)",""
"fact.human_body.bone_yellow_marrow","source.openstax_ap_skeletal_functions","unverified","Yellow marrow is mostly fat tissue, which can serve as an energy store.","https://openstax.org/books/anatomy-and-physiology-2e/pages/6-1-the-functions-of-the-skeletal-system","L12 card.human_body.012.c4","L12 question.human_body.012.q3","","","","","","corroborated","Pearson (Marieb) and UEN Pressbooks: yellow marrow is primarily adipose tissue serving as an energy reserve. (https://www.pearson.com/channels/anp/textbook-solutions/marieb-13th-edition-9780135624340/ch-5-the-skeletal-system/what-is-yellow-marrow-how-do-spongy-and-compact-bone-look-different https://uen.pressbooks.pub/anatomyphysiology/chapter/compact-bone-and-spongy-bone/)",""
"fact.human_body.joint_definition","source.openstax_ap_joint_classification","unverified","A joint is any place where two bones (or bone and cartilage) meet and connect.","https://openstax.org/books/anatomy-and-physiology-2e/pages/9-1-classification-of-joints","L13 card.human_body.013.c1","","","","","","","corroborated","TeachMeAnatomy: a joint is where two or more bones meet (articulate). (https://teachmeanatomy.info/the-basics/joints-basic/classification-of-joints/)","one-page"
"fact.human_body.joint_three_classes","source.openstax_ap_joint_classification","unverified","By movement, joints are immovable (like the sutures joining skull bones, which protect the brain), slightly movable (like the discs between vertebrae) or freely movable (synovial joints).","https://openstax.org/books/anatomy-and-physiology-2e/pages/9-1-classification-of-joints","L13 card.human_body.013.c1; L13 card.human_body.013.c2","L13 question.human_body.013.q3","","","","","","corroborated","TeachMeAnatomy: sutures, found only in the skull, are immovable; symphyses between vertebrae are slightly movable; synovial joints are freely movable. (https://teachmeanatomy.info/the-basics/joints-basic/classification-of-joints/ https://courses.lumenlearning.com/suny-ap1/chapter/classification-of-joints/)",""
"fact.human_body.synovial_parts","source.openstax_ap_synovial_joints","unverified","In a synovial joint, the bone ends are covered with smooth articular cartilage inside a capsule whose lining makes synovial fluid, a thick, slippery fluid that lubricates the joint and reduces friction.","https://openstax.org/books/anatomy-and-physiology-2e/pages/9-4-synovial-joints","L13 card.human_body.013.c3","L13 question.human_body.013.q2","","","","","","corroborated","Cleveland Clinic: synovial fluid is the lubricant in some joints, reducing friction so they move smoothly; a PMC review: its principal role is reducing friction between articular cartilages. (https://my.clevelandclinic.org/health/body/synovial-fluid https://pmc.ncbi.nlm.nih.gov/articles/PMC3967437/)",""
"fact.human_body.synovial_shapes","source.openstax_ap_synovial_joints","unverified","Hinge joints (elbow, knee, ankle) bend and straighten along one axis; a pivot joint between the top two vertebrae lets the head rotate; the hip and shoulder are the only ball-and-socket joints and have the greatest range of motion.","https://openstax.org/books/anatomy-and-physiology-2e/pages/9-4-synovial-joints","L13 card.human_body.013.c2; L13 card.human_body.013.c4; L20 card.human_body.020.c4","L13 question.human_body.013.q1; L16 question.human_body.016.q3","","","","","","corroborated","Lumen Biology for Majors and LibreTexts: hinge joints at elbow and knee move in one plane, the atlantoaxial pivot joint rotates, and ball-and-socket joints (shoulder, hip) allow the greatest range of motion. (https://courses.lumenlearning.com/wm-biology2/chapter/types-of-synovial-joints/ https://med.libretexts.org/Bookshelves/Anatomy_and_Physiology/Anatomy_and_Physiology_(Boundless)/8:_Joints/8.4:_Synovial_Joints/8.4E:_Types_of_Synovial_Joints)",""
"fact.human_body.fracture_definition","source.medlineplus_fractures","unverified","A fracture is a break in a bone, usually caused by an injury such as a fall, car accident or sports injury; overuse and repetitive motions can also cause fractures.","https://medlineplus.gov/fractures.html","L14 card.human_body.014.c2","L20 question.human_body.020.q4","","","","","","corroborated","NIAMS sports injuries page: fractures come from a one-time injury or from repetitive stress (stress fractures); Cleveland Clinic lists falls, car accidents and sports. (https://www.niams.nih.gov/health-topics/sports-injuries https://my.clevelandclinic.org/health/diseases/15241-bone-fractures)",""
"fact.human_body.fracture_xray_white","source.nibib_xrays_factsheet","unverified","Bones contain calcium, which absorbs X-rays readily, so bone shows up white on an X-ray while muscle and fat appear in shades of gray.","https://www.nibib.nih.gov/sites/default/files/2022-09/Fact-Sheet-X-Rays-June-2022.pdf","L14 card.human_body.014.c2","L20 question.human_body.020.q4","","","","","","corroborated","Linda Hall Library and CK-12: calcium in bone absorbs X-rays, so bones appear white while soft tissue appears gray. (https://atomic.lindahall.org/how-does-an-xray-see-my-bones.html https://www.ck12.org/flexi/physical-science/Alkaline-Earth-Metals/why-do-bones-show-up-on-x-rays/)",""
"fact.human_body.fracture_xray_white","source.medlineplus_fractures","unverified","Bones contain calcium, which absorbs X-rays readily, so bone shows up white on an X-ray while muscle and fat appear in shades of gray.","https://medlineplus.gov/fractures.html","L14 card.human_body.014.c2","L20 question.human_body.020.q4","","","","","","corroborated","Linda Hall Library and CK-12: calcium in bone absorbs X-rays, so bones appear white while soft tissue appears gray. (https://atomic.lindahall.org/how-does-an-xray-see-my-bones.html https://www.ck12.org/flexi/physical-science/Alkaline-Earth-Metals/why-do-bones-show-up-on-x-rays/)",""
"fact.human_body.fracture_alignment_cast","source.openstax_ap_fracture_repair","unverified","A healing bone keeps whatever position it is in, so a bone not set back in line heals deformed; a cast or splint keeps the bone from moving while it heals.","https://openstax.org/books/anatomy-and-physiology-2e/pages/6-5-fractures-bone-repair","L14 card.human_body.014.c4","L14 question.human_body.014.q2","","","","","","corroborated","Royal Children's Hospital fracture education and Cleveland Clinic: fractures are reduced (realigned) and immobilized with casts or splints so they unite in position. (https://www.rch.org.au/fracture-education/fracture_healing/ https://my.clevelandclinic.org/health/diseases/15241-bone-fractures)",""
"fact.human_body.fracture_alignment_cast","source.medlineplus_fractures","unverified","A healing bone keeps whatever position it is in, so a bone not set back in line heals deformed; a cast or splint keeps the bone from moving while it heals.","https://medlineplus.gov/fractures.html","L14 card.human_body.014.c4","L14 question.human_body.014.q2","","","","","","corroborated","Royal Children's Hospital fracture education and Cleveland Clinic: fractures are reduced (realigned) and immobilized with casts or splints so they unite in position. (https://www.rch.org.au/fracture-education/fracture_healing/ https://my.clevelandclinic.org/health/diseases/15241-bone-fractures)",""
"fact.human_body.fracture_healing_stages","source.openstax_ap_fracture_repair","unverified","Within hours of a fracture, blood clots around the break (about 6 to 8 hours); within about 48 hours a callus of cartilage starts bridging the gap; bone cells then replace the cartilage with spongy bone; finally compact bone forms and remodeling often leaves no trace of the break.","https://openstax.org/books/anatomy-and-physiology-2e/pages/6-5-fractures-bone-repair","L14 card.human_body.014.c1; L14 card.human_body.014.c3","L14 question.human_body.014.q1; L14 question.human_body.014.q3","","","","","","corroborated","Royal Children's Hospital Melbourne and Acibadem describe the same sequence: haematoma, soft (cartilage) callus, hard bony callus, then remodelling. (https://www.rch.org.au/fracture-education/fracture_healing/ https://acibademinternational.com/blog/fracture-healing-stages-explained-from-swelling-and-splint-to-follow-up-x-rays-and-rehab/)",""
