fact_id,source_id,status,claim,source_url,appears_in,tested_by,supporting_quote,checked_by,checked_at,notes,pre_check,fact_check,fact_check_evidence,weak_evidence
"fact.chemistry.ptable_periodic_law_name","source.britannica_periodic_table","unverified","When the elements are arranged in order, their properties recur in a repeating pattern, called the periodic law, which gives the periodic table its name.","https://www.britannica.com/science/periodic-table","L23 card.chemistry.023.c3","L23 question.chemistry.023.q2","","","","","","corroborated","OpenStax 2.5 states the periodic law: the properties of the elements are periodic functions of their atomic numbers. (https://openstax.org/books/chemistry-2e/pages/2-5-the-periodic-table)","one-page"
"fact.chemistry.ptable_box_contents","source.openstax_chem_periodic_table","unverified","Each box on the periodic table shows an element's atomic number, symbol and name, usually with its atomic mass.","https://openstax.org/books/chemistry-2e/pages/2-5-the-periodic-table","L23 card.chemistry.023.c4","L23 question.chemistry.023.q3","","","","","","corroborated","LibreTexts (Furman CHM101, 3.4) describes each periodic table box: atomic number at upper left, symbol in the middle, name below it and atomic mass below that. (https://chem.libretexts.org/Courses/Furman_University/CHM101:_Chemistry_and_Global_Awareness_(Gordon)/03:_Atoms_and_the_Periodic_Table/3.04:_Atomic_Mass_and_Atomic_Number)","one-page"
"fact.chemistry.ptable_symbols_latin","source.openstax_chem_atomic_structure","unverified","Element symbols are one or two letters with only the first capitalized (Co is cobalt, CO is carbon monoxide); some come from Latin names, such as Fe for iron (ferrum), Au for gold (aurum) and Pb for lead (plumbum).","https://openstax.org/books/chemistry-2e/pages/2-3-atomic-structure-and-symbolism","L23 card.chemistry.023.c4","L23 question.chemistry.023.q3","","","","","","corroborated","Compound Interest and Wikipedia's chemical symbol article confirm one- or two-letter symbols with a capital first letter and the Latin origins of Fe, Au and Pb. (https://www.compoundchem.com/2016/02/02/confusing-elements/ https://en.wikipedia.org/wiki/Chemical_symbol)",""
"fact.chemistry.ptable_metals_three_quarters","source.britannica_metal","unverified","About three-quarters of the known chemical elements are metals.","https://www.britannica.com/science/metal-chemistry","L24 card.chemistry.024.c1","","","","","","","corroborated","Britannica Kids' metal article also says about three-quarters of all known elements are metals. (https://kids.britannica.com/students/article/metal/275805)","one-page"
"fact.chemistry.ptable_metal_properties","source.libretexts_metals_nonmetals","unverified","Metals are lustrous (shiny), malleable (they can be hammered into thin sheets), ductile (they can be drawn into wire) and good conductors of heat and electricity; they are solid at room temperature except mercury.","https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.06:_Metals_Nonmetals_and_Metalloids","L24 card.chemistry.024.c1; L24 card.chemistry.024.c2","L24 question.chemistry.024.q1","","","","","","corroborated","LibreTexts (CK-12 6.5 Metals) defines malleable as hammered into very thin sheets and ductile as drawn into wires; Britannica lists conductivity, malleability, ductility and reflectivity. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06:_The_Periodic_Table/6.05:_Metals https://www.britannica.com/science/metal-chemistry)",""
"fact.chemistry.ptable_metal_properties","source.britannica_metal","unverified","Metals are lustrous (shiny), malleable (they can be hammered into thin sheets), ductile (they can be drawn into wire) and good conductors of heat and electricity; they are solid at room temperature except mercury.","https://www.britannica.com/science/metal-chemistry","L24 card.chemistry.024.c1; L24 card.chemistry.024.c2","L24 question.chemistry.024.q1","","","","","","corroborated","LibreTexts (CK-12 6.5 Metals) defines malleable as hammered into very thin sheets and ductile as drawn into wires; Britannica lists conductivity, malleability, ductility and reflectivity. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06:_The_Periodic_Table/6.05:_Metals https://www.britannica.com/science/metal-chemistry)",""
"fact.chemistry.ptable_nonmetal_properties","source.libretexts_metals_nonmetals","unverified","Nonmetals tend to be dull, brittle when solid and poor conductors of heat and electricity; most are gases or solids at room temperature, and bromine is the only liquid one.","https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.06:_Metals_Nonmetals_and_Metalloids","L24 card.chemistry.024.c1; L24 card.chemistry.024.c3","L24 question.chemistry.024.q2","","","","","","corroborated","OpenStax 2.5 describes nonmetals as dull, poor conductors; RSC notes bromine is one of only two elements liquid at room temperature. (https://openstax.org/books/chemistry-2e/pages/2-5-the-periodic-table https://periodic-table.rsc.org/element/35/bromine)",""
"fact.chemistry.ptable_nonmetal_properties","source.openstax_chem_periodic_table","unverified","Nonmetals tend to be dull, brittle when solid and poor conductors of heat and electricity; most are gases or solids at room temperature, and bromine is the only liquid one.","https://openstax.org/books/chemistry-2e/pages/2-5-the-periodic-table","L24 card.chemistry.024.c1; L24 card.chemistry.024.c3","L24 question.chemistry.024.q2","","","","","","corroborated","OpenStax 2.5 describes nonmetals as dull, poor conductors; RSC notes bromine is one of only two elements liquid at room temperature. (https://openstax.org/books/chemistry-2e/pages/2-5-the-periodic-table https://periodic-table.rsc.org/element/35/bromine)",""
"fact.chemistry.ptable_metal_nonmetal_map","source.libretexts_metals_nonmetals","unverified","Metals fill the left side and middle of the periodic table, nonmetals the upper right, and metalloids, with properties between the two, lie along a staircase line between them.","https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.06:_Metals_Nonmetals_and_Metalloids","L24 card.chemistry.024.c1; L24 card.chemistry.024.c3; L30 card.chemistry.030.c4","L24 question.chemistry.024.q2","","","","","","corroborated","OpenStax 2.5 shows a stair-step line separating metals, metalloids and nonmetals; other LibreTexts pages place metals bottom left and nonmetals top right. (https://openstax.org/books/chemistry-2e/pages/2-5-the-periodic-table)","one-page"
"fact.chemistry.ptable_two_liquid_elements","source.rsc_bromine","unverified","At room temperature only two elements are liquids: mercury, a metal, and bromine, a deep-red nonmetal.","https://periodic-table.rsc.org/element/35/bromine","L24 card.chemistry.024.c4","L24 question.chemistry.024.q3","","","","","","corroborated","LibreTexts 7.6 names mercury as the only liquid metal and bromine as the only liquid nonmetal, matching RSC. (https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.06:_Metals_Nonmetals_and_Metalloids)","one-page"
"fact.chemistry.ptable_two_liquid_elements","source.libretexts_metals_nonmetals","unverified","At room temperature only two elements are liquids: mercury, a metal, and bromine, a deep-red nonmetal.","https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.06:_Metals_Nonmetals_and_Metalloids","L24 card.chemistry.024.c4","L24 question.chemistry.024.q3","","","","","","corroborated","LibreTexts 7.6 names mercury as the only liquid metal and bromine as the only liquid nonmetal, matching RSC. (https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.06:_Metals_Nonmetals_and_Metalloids)","one-page"
"fact.chemistry.ptable_argon_discovery","source.britannica_noble_gas","unverified","Lord Rayleigh and William Ramsay discovered argon in air in 1894; it makes up just under 1 percent of the atmosphere (about 0.94 percent), and its name comes from the Greek for idle or lazy.","https://www.britannica.com/science/noble-gas","L25 card.chemistry.025.c1; L25 card.chemistry.025.c4","L25 question.chemistry.025.q3","","","","","","corroborated","RSC gives argon as 0.94 percent of the atmosphere, discovered 1894 by Rayleigh and Ramsay, named from Greek argos (idle); Britannica gives slightly less than 1 percent. (https://periodic-table.rsc.org/element/18/argon https://www.britannica.com/science/noble-gas)",""
"fact.chemistry.ptable_argon_discovery","source.rsc_argon","unverified","Lord Rayleigh and William Ramsay discovered argon in air in 1894; it makes up just under 1 percent of the atmosphere (about 0.94 percent), and its name comes from the Greek for idle or lazy.","https://periodic-table.rsc.org/element/18/argon","L25 card.chemistry.025.c1; L25 card.chemistry.025.c4","L25 question.chemistry.025.q3","","","","","","corroborated","RSC gives argon as 0.94 percent of the atmosphere, discovered 1894 by Rayleigh and Ramsay, named from Greek argos (idle); Britannica gives slightly less than 1 percent. (https://periodic-table.rsc.org/element/18/argon https://www.britannica.com/science/noble-gas)",""
"fact.chemistry.ptable_noble_gas_members","source.britannica_noble_gas","unverified","The noble gases of group 18 are helium, neon, argon, krypton, xenon, radon and oganesson; they are colorless, odorless gases that very rarely form compounds.","https://www.britannica.com/science/noble-gas","L25 card.chemistry.025.c2; L30 card.chemistry.030.c2; L30 card.chemistry.030.c4","L25 question.chemistry.025.q1; L26 question.chemistry.026.q3","","","","","","corroborated","LibreTexts (CK-12 6.11 Noble Gases) and RSC's neon page describe the group 18 gases as colorless, odorless and extremely unreactive. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06:_The_Periodic_Table/6.11:_Noble_Gases https://periodic-table.rsc.org/element/10/neon)",""
"fact.chemistry.ptable_noble_full_shells","source.britannica_noble_gas","unverified","Noble gases barely react because their outermost electron shells are complete.","https://www.britannica.com/science/noble-gas","L25 card.chemistry.025.c2; L26 card.chemistry.026.c5","L25 question.chemistry.025.q1; L26 question.chemistry.026.q3","","","","","","corroborated","LibreTexts octet-rule pages explain that noble gases have filled valence shells, which make them extremely unreactive. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/08:_Ionic_and_Metallic_Bonding/8.02:_Octet_Rule)","one-page"
"fact.chemistry.ptable_bartlett_xenon","source.britannica_noble_gas","unverified","Noble gases were long called inert, but in 1962 Neil Bartlett made a compound of xenon, showing they are not completely unreactive.","https://www.britannica.com/science/noble-gas","L25 card.chemistry.025.c2","L25 question.chemistry.025.q1; L26 question.chemistry.026.q3","","","","","","corroborated","The ACS landmark on Neil Bartlett records his 1962 xenon compound, the first noble gas compound, overturning the view that the noble gases were inert. (https://www.acs.org/education/whatischemistry/landmarks/bartlettnoblegases.html)","one-page"
"fact.chemistry.ptable_noble_gases_from_air","source.rsc_neon","unverified","Neon and argon are obtained by fractional distillation of liquid air.","https://periodic-table.rsc.org/element/10/neon","L25 card.chemistry.025.c4","L25 question.chemistry.025.q3","","","","","","corroborated","RSC's neon and argon pages both describe commercial extraction by fractional distillation of liquid air. (https://periodic-table.rsc.org/element/10/neon https://periodic-table.rsc.org/element/18/argon)",""
"fact.chemistry.ptable_noble_gases_from_air","source.rsc_argon","unverified","Neon and argon are obtained by fractional distillation of liquid air.","https://periodic-table.rsc.org/element/18/argon","L25 card.chemistry.025.c4","L25 question.chemistry.025.q3","","","","","","corroborated","RSC's neon and argon pages both describe commercial extraction by fractional distillation of liquid air. (https://periodic-table.rsc.org/element/10/neon https://periodic-table.rsc.org/element/18/argon)",""
"fact.chemistry.ptable_neon_sign_color","source.rsc_neon","unverified","Electricity passing through neon gas in a tube makes it glow reddish orange; only red signs contain actual neon, and other colors come from other gases such as argon and mercury.","https://periodic-table.rsc.org/element/10/neon","L25 card.chemistry.025.c3","L25 question.chemistry.025.q2","","","","","","corroborated","Britannica's neon lamp article and educational plasma sources describe neon glowing red in a discharge tube, with argon and other gases giving other colors. (https://www.britannica.com/technology/neon-lamp)","one-page"
"fact.chemistry.ptable_neon_plasma","source.ucar_plasma","unverified","Neon lights use electricity to turn the gas in the tube into glowing plasma.","https://scied.ucar.edu/learning-zone/sun-space-weather/plasma","L25 card.chemistry.025.c3","L25 question.chemistry.025.q2","","","","","","corroborated","NASA's introductory plasma guide says the energy of the current ionizes some neon atoms so the tube is filled with a plasma. (https://assets.science.nasa.gov/content/dam/science/hpd/heat/sten-guides/sten-guides-pdfs/NASAPlasma-Introductory_FINAL.pdf)","one-page"
"fact.chemistry.ptable_alkali_members","source.britannica_alkali_metal","unverified","The alkali metals of group 1 are lithium, sodium, potassium, rubidium, cesium and francium; hydrogen sits at the top of group 1 but is not an alkali metal.","https://www.britannica.com/science/alkali-metal","L26 card.chemistry.026.c2; L30 card.chemistry.030.c3","","","","","","","corroborated","LibreTexts (CK-12 6.9 Hydrogen and Alkali Metals) lists the group 1 alkali metals and shows hydrogen above them. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06%3A_The_Periodic_Table/6.09%3A_Hydrogen_and_Alkali_Metals)","one-page"
"fact.chemistry.ptable_sodium_soft","source.britannica_sodium","unverified","Alkali metals are soft, silvery metals; sodium can be cut with a knife at room temperature.","https://www.britannica.com/science/sodium","L26 card.chemistry.026.c1; L26 card.chemistry.026.c2","","","","","","","corroborated","LibreTexts (CK-12 6.9) calls the group 1 metals very soft; Wikipedia's sodium article says sodium can easily be cut with a knife. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06%3A_The_Periodic_Table/6.09%3A_Hydrogen_and_Alkali_Metals https://en.wikipedia.org/wiki/Sodium)",""
"fact.chemistry.ptable_sodium_soft","source.rsc_sodium","unverified","Alkali metals are soft, silvery metals; sodium can be cut with a knife at room temperature.","https://periodic-table.rsc.org/element/11/sodium","L26 card.chemistry.026.c1; L26 card.chemistry.026.c2","","","","","","","corroborated","LibreTexts (CK-12 6.9) calls the group 1 metals very soft; Wikipedia's sodium article says sodium can easily be cut with a knife. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06%3A_The_Periodic_Table/6.09%3A_Hydrogen_and_Alkali_Metals https://en.wikipedia.org/wiki/Sodium)",""
"fact.chemistry.ptable_alkali_never_free","source.britannica_alkali_metal","unverified","Alkali metals are so reactive that in nature they are found only in compounds, never as the pure metal; the sodium in seawater, for example, is mostly in dissolved sodium chloride.","https://www.britannica.com/science/alkali-metal","L26 card.chemistry.026.c2","","","","","","","corroborated","Britannica's sodium article says sodium never occurs free and that sodium chloride is about 80 percent of the dissolved matter in seawater; LibreTexts says alkali metals occur in nature only as compounds. (https://www.britannica.com/science/sodium https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.07:_Group_Trends_for_the_Active_Metals)",""
"fact.chemistry.ptable_alkali_never_free","source.libretexts_active_metals","unverified","Alkali metals are so reactive that in nature they are found only in compounds, never as the pure metal; the sodium in seawater, for example, is mostly in dissolved sodium chloride.","https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.07:_Group_Trends_for_the_Active_Metals","L26 card.chemistry.026.c2","","","","","","","corroborated","Britannica's sodium article says sodium never occurs free and that sodium chloride is about 80 percent of the dissolved matter in seawater; LibreTexts says alkali metals occur in nature only as compounds. (https://www.britannica.com/science/sodium https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.07:_Group_Trends_for_the_Active_Metals)",""
"fact.chemistry.ptable_alkali_never_free","source.britannica_sodium","unverified","Alkali metals are so reactive that in nature they are found only in compounds, never as the pure metal; the sodium in seawater, for example, is mostly in dissolved sodium chloride.","https://www.britannica.com/science/sodium","L26 card.chemistry.026.c2","","","","","","","corroborated","Britannica's sodium article says sodium never occurs free and that sodium chloride is about 80 percent of the dissolved matter in seawater; LibreTexts says alkali metals occur in nature only as compounds. (https://www.britannica.com/science/sodium https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.07:_Group_Trends_for_the_Active_Metals)",""
"fact.chemistry.ptable_alkali_one_electron","source.libretexts_active_metals","unverified","Each alkali metal atom has a single electron in its outer shell, which it gives up easily; lower in the group that electron is farther from the nucleus and easier to remove.","https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.07:_Group_Trends_for_the_Active_Metals","L26 card.chemistry.026.c4; L26 card.chemistry.026.c5","L26 question.chemistry.026.q2; L26 question.chemistry.026.q3","","","","","","corroborated","LibreTexts (CK-12 6.9) says group 1 elements all have one electron in their outer shell; the LibreTexts group 1 water page explains the electron removed is more distant from the nucleus lower down. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06%3A_The_Periodic_Table/6.09%3A_Hydrogen_and_Alkali_Metals)","one-page"
"fact.chemistry.ptable_alkali_one_electron","source.libretexts_group1_water","unverified","Each alkali metal atom has a single electron in its outer shell, which it gives up easily; lower in the group that electron is farther from the nucleus and easier to remove.","https://chem.libretexts.org/Bookshelves/Inorganic_Chemistry/Supplemental_Modules_and_Websites_(Inorganic_Chemistry)/Descriptive_Chemistry/Elements_Organized_by_Block/1_s-Block_Elements/Group__1:_The_Alkali_Metals/2Reactions_of_the_Group_1_Elements/Reactions_of_Group_1_Elements_with_Water","L26 card.chemistry.026.c4; L26 card.chemistry.026.c5","L26 question.chemistry.026.q2; L26 question.chemistry.026.q3","","","","","","corroborated","LibreTexts (CK-12 6.9) says group 1 elements all have one electron in their outer shell; the LibreTexts group 1 water page explains the electron removed is more distant from the nucleus lower down. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06%3A_The_Periodic_Table/6.09%3A_Hydrogen_and_Alkali_Metals)","one-page"
"fact.chemistry.ptable_neon_sodium_numbers","source.rsc_neon","unverified","Neon's atomic number is 10 and sodium's is 11.","https://periodic-table.rsc.org/element/10/neon","L26 card.chemistry.026.c5","L26 question.chemistry.026.q3","","","","","","corroborated","Wikipedia's neon and sodium articles give atomic numbers 10 and 11. (https://en.wikipedia.org/wiki/Neon https://en.wikipedia.org/wiki/Sodium)","weak-pages"
"fact.chemistry.ptable_neon_sodium_numbers","source.rsc_sodium","unverified","Neon's atomic number is 10 and sodium's is 11.","https://periodic-table.rsc.org/element/11/sodium","L26 card.chemistry.026.c5","L26 question.chemistry.026.q3","","","","","","corroborated","Wikipedia's neon and sodium articles give atomic numbers 10 and 11. (https://en.wikipedia.org/wiki/Neon https://en.wikipedia.org/wiki/Sodium)","weak-pages"
"fact.chemistry.ptable_alkali_water_products","source.britannica_alkali_metal","unverified","Alkali metals react with water to produce hydrogen gas and a metal hydroxide, a strong base (an alkali, which gives the group its name), releasing heat.","https://www.britannica.com/science/alkali-metal","L26 card.chemistry.026.c1; L26 card.chemistry.026.c3","L26 question.chemistry.026.q1","","","","","","corroborated","The LibreTexts group 1 water page gives the general reaction producing metal hydroxide and hydrogen; LibreTexts 7.7 calls it very exothermic; Britannica explains the alkali name. (https://chem.libretexts.org/Bookshelves/Inorganic_Chemistry/Supplemental_Modules_and_Websites_(Inorganic_Chemistry)/Descriptive_Chemistry/Elements_Organized_by_Block/1_s-Block_Elements/Group__1:_The_Alkali_Metals/2Reactions_of_the_Group_1_Elements/Reactions_of_Group_1_Elements_with_Water https://www.britannica.com/science/alkali-metal)",""
"fact.chemistry.ptable_alkali_water_products","source.libretexts_active_metals","unverified","Alkali metals react with water to produce hydrogen gas and a metal hydroxide, a strong base (an alkali, which gives the group its name), releasing heat.","https://chem.libretexts.org/Bookshelves/General_Chemistry/Map:_Chemistry_-_The_Central_Science_(Brown_et_al.)/07:_Periodic_Properties_of_the_Elements/7.07:_Group_Trends_for_the_Active_Metals","L26 card.chemistry.026.c1; L26 card.chemistry.026.c3","L26 question.chemistry.026.q1","","","","","","corroborated","The LibreTexts group 1 water page gives the general reaction producing metal hydroxide and hydrogen; LibreTexts 7.7 calls it very exothermic; Britannica explains the alkali name. (https://chem.libretexts.org/Bookshelves/Inorganic_Chemistry/Supplemental_Modules_and_Websites_(Inorganic_Chemistry)/Descriptive_Chemistry/Elements_Organized_by_Block/1_s-Block_Elements/Group__1:_The_Alkali_Metals/2Reactions_of_the_Group_1_Elements/Reactions_of_Group_1_Elements_with_Water https://www.britannica.com/science/alkali-metal)",""
"fact.chemistry.ptable_alkali_water_trend","source.libretexts_group1_water","unverified","Alkali metals react more vigorously with water further down the group: lithium fizzes steadily, sodium melts into a ball that skims the surface, potassium gives off enough heat to ignite the hydrogen, rubidium reacts violently and cesium explodes.","https://chem.libretexts.org/Bookshelves/Inorganic_Chemistry/Supplemental_Modules_and_Websites_(Inorganic_Chemistry)/Descriptive_Chemistry/Elements_Organized_by_Block/1_s-Block_Elements/Group__1:_The_Alkali_Metals/2Reactions_of_the_Group_1_Elements/Reactions_of_Group_1_Elements_with_Water","L26 card.chemistry.026.c1; L26 card.chemistry.026.c4; L30 card.chemistry.030.c2; L30 card.chemistry.030.c3; L30 card.chemistry.030.c4","L26 question.chemistry.026.q2; L30 question.chemistry.030.q2; L30 question.chemistry.030.q4","","","","","","corroborated","LibreTexts (CK-12 6.9) says sodium reacts like lithium but faster and potassium's heat ignites the hydrogen; RSC Education's alkali metal demonstrations show reactivity rising down the group. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06%3A_The_Periodic_Table/6.09%3A_Hydrogen_and_Alkali_Metals https://edu.rsc.org/experiments/reactivity-trends-of-the-alkali-metals/731.article)",""
"fact.chemistry.ptable_halogen_salt_former","source.britannica_halogen","unverified","The halogens of group 17 are fluorine, chlorine, bromine, iodine, astatine and tennessine; halogen means ""salt former"" in Greek, and with sodium they form salts, best known sodium chloride, table salt.","https://www.britannica.com/science/halogen","L27 card.chemistry.027.c1; L27 card.chemistry.027.c2; L30 card.chemistry.030.c3; L30 card.chemistry.030.c4","L27 question.chemistry.027.q1; L30 question.chemistry.030.q4","","","","","","corroborated","LibreTexts (CK-12 6.12 Halogens) says halogen means salt former in Greek and lists the group 17 elements. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06:_The_Periodic_Table/6.12:_Halogens)","one-page"
"fact.chemistry.ptable_halogen_reactivity","source.britannica_halogen","unverified","Halogens are very reactive nonmetals with seven outer electrons, one short of a full shell, and readily take one more; fluorine is the most reactive element, and reactivity decreases down the group.","https://www.britannica.com/science/halogen","L27 card.chemistry.027.c2; L30 card.chemistry.030.c2; L30 card.chemistry.030.c4","L27 question.chemistry.027.q1; L30 question.chemistry.030.q4","","","","","","corroborated","LibreTexts halogen pages state fluorine is the most reactive element and that halogen reactivity decreases down the group. (https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(CK-12)/06:_The_Periodic_Table/6.12:_Halogens)","one-page"
"fact.chemistry.ptable_halogen_states","source.britannica_halogen","unverified","At room temperature fluorine and chlorine are gases, bromine is a deep-red liquid and iodine is a shiny black solid.","https://www.britannica.com/science/halogen","L27 card.chemistry.027.c3","L27 question.chemistry.027.q3","","","","","","corroborated","RSC describes bromine as a deep-red liquid and iodine as a black, shiny crystalline solid; Britannica gives fluorine and chlorine as gases. (https://periodic-table.rsc.org/element/35/bromine https://periodic-table.rsc.org/element/53/iodine)",""
"fact.chemistry.ptable_halogen_states","source.rsc_bromine","unverified","At room temperature fluorine and chlorine are gases, bromine is a deep-red liquid and iodine is a shiny black solid.","https://periodic-table.rsc.org/element/35/bromine","L27 card.chemistry.027.c3","L27 question.chemistry.027.q3","","","","","","corroborated","RSC describes bromine as a deep-red liquid and iodine as a black, shiny crystalline solid; Britannica gives fluorine and chlorine as gases. (https://periodic-table.rsc.org/element/35/bromine https://periodic-table.rsc.org/element/53/iodine)",""
"fact.chemistry.ptable_halogen_states","source.rsc_iodine","unverified","At room temperature fluorine and chlorine are gases, bromine is a deep-red liquid and iodine is a shiny black solid.","https://periodic-table.rsc.org/element/53/iodine","L27 card.chemistry.027.c3","L27 question.chemistry.027.q3","","","","","","corroborated","RSC describes bromine as a deep-red liquid and iodine as a black, shiny crystalline solid; Britannica gives fluorine and chlorine as gases. (https://periodic-table.rsc.org/element/35/bromine https://periodic-table.rsc.org/element/53/iodine)",""
"fact.chemistry.ptable_iodine_sublimes","source.rsc_iodine","unverified","When warmed, solid iodine sublimes straight into a purple vapor; its name comes from the Greek for violet.","https://periodic-table.rsc.org/element/53/iodine","L27 card.chemistry.027.c3","L27 question.chemistry.027.q3","","","","","","corroborated","Britannica's halogen article describes iodine as a violet-colored element; Wikipedia's iodine article notes it sublimes to a violet vapor and takes its name from Greek iodes (violet). (https://www.britannica.com/science/halogen https://en.wikipedia.org/wiki/Iodine)",""
"fact.chemistry.ptable_chlorine_disinfects","source.rsc_chlorine","unverified","Chlorine, a toxic yellow-green gas named from the Greek chloros (greenish yellow), kills bacteria and is used to treat drinking water and swimming pool water.","https://periodic-table.rsc.org/element/17/chlorine","L27 card.chemistry.027.c1; L27 card.chemistry.027.c4","L27 question.chemistry.027.q2","","","","","","corroborated","Britannica's halogen article lists chlorine for water purification; the CDC history of drinking water treatment describes chlorine disinfection. (https://www.britannica.com/science/halogen https://archive.cdc.gov/www_cdc_gov/healthywater/drinking/history.html)",""
"fact.chemistry.ptable_chlorine_disinfects","source.britannica_halogen","unverified","Chlorine, a toxic yellow-green gas named from the Greek chloros (greenish yellow), kills bacteria and is used to treat drinking water and swimming pool water.","https://www.britannica.com/science/halogen","L27 card.chemistry.027.c1; L27 card.chemistry.027.c4","L27 question.chemistry.027.q2","","","","","","corroborated","Britannica's halogen article lists chlorine for water purification; the CDC history of drinking water treatment describes chlorine disinfection. (https://www.britannica.com/science/halogen https://archive.cdc.gov/www_cdc_gov/healthywater/drinking/history.html)",""
"fact.chemistry.ptable_jersey_city_1908","source.cdc_drinking_water_history","unverified","In 1908 Jersey City, New Jersey, became the first US city to routinely disinfect its community drinking water; with disinfection and better sanitation, typhoid and cholera cases dropped dramatically.","https://archive.cdc.gov/www_cdc_gov/healthywater/drinking/history.html","L27 card.chemistry.027.c4","L27 question.chemistry.027.q2","","","","","","corroborated","The Association of State Drinking Water Administrators' chlorination history also dates Jersey City's chlorination to 1908 and reports typhoid deaths falling. (https://www.asdwa.org/2018/09/26/history-of-chlorination/)","one-page"
"fact.chemistry.ptable_fluoride_iodide","source.britannica_halogen","unverified","Fluorine compounds help prevent tooth decay, and small amounts of iodide are added to table salt to prevent iodine deficiency.","https://www.britannica.com/science/halogen","L27 card.chemistry.027.c4","L27 question.chemistry.027.q2","","","","","","corroborated","CDC says fluoride prevents tooth decay; the NIH Office of Dietary Supplements says iodized salt is the main strategy against iodine deficiency. (https://www.cdc.gov/fluoridation/faq/index.html https://ods.od.nih.gov/factsheets/Iodine-Consumer/)",""
"fact.chemistry.ptable_fluoride_iodide","source.rsc_iodine","unverified","Fluorine compounds help prevent tooth decay, and small amounts of iodide are added to table salt to prevent iodine deficiency.","https://periodic-table.rsc.org/element/53/iodine","L27 card.chemistry.027.c4","L27 question.chemistry.027.q2","","","","","","corroborated","CDC says fluoride prevents tooth decay; the NIH Office of Dietary Supplements says iodized salt is the main strategy against iodine deficiency. (https://www.cdc.gov/fluoridation/faq/index.html https://ods.od.nih.gov/factsheets/Iodine-Consumer/)",""
"fact.chemistry.ptable_transuranium_definition","source.britannica_transuranium","unverified","Elements beyond uranium (atomic number 92) are called transuranium elements; all 26 known are radioactive, all were first made artificially in nuclear reactors or particle accelerators, and only neptunium and plutonium occur in nature, in trace amounts.","https://www.britannica.com/science/transuranium-element","L28 card.chemistry.028.c1; L28 card.chemistry.028.c2; L30 card.chemistry.030.c3","L28 question.chemistry.028.q1","","","","","","corroborated","Britannica's neptunium article calls it the first transuranium element to be artificially produced; 26 transuranium elements run from 93 to 118 on the IUPAC table. (https://www.britannica.com/science/neptunium https://iupac.org/what-we-do/periodic-table-of-elements/)",""
